Entity1,Entity2 ,Relation,Example
滴滴出行,程维,company/person/chairman,程维，滴滴出行创始人兼CEO，全面负责滴滴公司的战略规划和运营管理。
滴滴出行,程维,company/person/chairman,2015亚布力中国企业家论坛夏季高峰会”于8月28日-30日在重庆召开。滴滴出行董事长程维出席并演讲。
滴滴出行,程维,company/person/chairman,滴滴出行董事长兼CEO程维表示，中国邮政在品牌以及全国市场的网点覆盖与服务优势，是共享出行行业进一步拓展、落地的宝贵资源。
滴滴出行,程维,company/person/chairman,2015年柳青与滴滴出行董事长程维同时登上财富全球四十精英榜榜首
滴滴出行,程维,company/person/chairman,滴滴出行公司由此进入创始人程维任董事长、CEO，柳青任总裁的管理模式。
滴滴出行,程维,company/person/chairman,滴滴出行董事长兼CEO程维现身第四届“万里茶道”与城市发展（铅山）中蒙俄市长峰会开幕式。
滴滴出行,程维,company/person/chairman,作为中国出行领域领军企业的掌门人，滴滴出行董事长兼CEO程维当选“2015中国十大经济人物”。
君联资本,朱立南,company/person/chairman,”联想控股总裁、君联资本董事长朱立南5、6年前曾公开表示
弘毅投资,赵令欢,company/person/chairman,联想控股常务副总裁、弘毅投资董事长、首席执行官赵令欢先生于WeWork香港开幕典礼上致辞
联想集团,杨元庆,company/person/chairman,大会现场，联想集团董事长兼CEO杨元庆、总裁兼首席运营官兰奇（Gianfranco Lanci）等高管向来自世界各地的媒体、合作伙伴与粉丝介绍了联想的创新产品和技术，共同探讨智能互联网在移动领域的发展前景
联想控股,柳传志,company/person/chairman,巧的是，联想控股董事长、联想集团创始人柳传志也以父亲的身份做客了这期节目
联想控股,柳传志,company/person/chairman,谈到公司战略规划联想控股董事长柳传志称，公司重点聚焦于金融服务、医疗服务、现代农业和食品以及创新消费等领域
苏宁,张近东,company/person/chairman,全国两会召开在即，苏宁控股集团董事长张近东此次将带5个提案进京
苏宁,张近东,company/person/chairman,苏宁集团张近东董事长今年年初向全球发布苏宁2017年万亿路线图战略话音刚落，谋划落地的举措随即就大手笔祭出
苏宁,张近东,company/person/chairman,在接受媒体采访时，苏宁控股集团董事长张近东表示，将在欧洲、南美等足球先进国家和地区，通过并购、合作、建立青训基地等多种方式，建立覆盖全球的最先进的青训网络
苏宁,张近东,company/person/chairman,苏宁控股集团董事长张近东携集团高管与俱乐部全体人员合影
新浪,曹国伟,company/person/chairman,    新浪董事长兼首席执行官、微博董事长曹国伟表示：全年营收超过10亿美元，对整个新浪而言是一个重要的里程碑
搜房,莫天全,company/person/chairman,2月18日，搜房董事长莫天全发内部信，“公司转型的困难时期，在公司为了未来而转型导致巨大亏损的情况下，公司不得已必须采取各种措施和政策
搜房,莫天全,company/person/chairman,“我还看不到搜房网发展的天花板，”搜房控股有限公司董事长兼CEO莫天全非常自信的向记者表示
搜房,莫天全,company/person/chairman,　　6月2日，搜房网房天下董事长莫天全在给全体5万名员工的一封内部邮件中称，所有的产品和服务，包括搜房帮在房天下三端（PC、WAP、App）网站的发布、搜房网店、大数据业务等，都平等地开放给所有经纪公司和经纪人，实行公开、公平的价格政策；所有房地产经纪公司及个人所发布的房源将执行统一的展示规则；房天下开放平台实施严格的客户数据和隐私保护制度；开放平台与自营业务全面独立
搜房,莫天全,company/person/chairman,实际控制人也将变更为搜房控股董事长莫天全
搜房,莫天全,company/person/chairman,　　搜房董事长莫天全曾对外表示，目前给搜房转型打70分，未来还有很多路要走
搜房,莫天全,company/person/chairman,　　搜房的转型大张旗鼓，董事长莫天全已经忙到没有时间接见投资者
完美世界,王雨蕴,company/person/chairman,图1：完美世界教育董事长王雨蕴女士与阿伯泰大学校长Nigel Seaton教授在“中英创意产业论坛”上签订合作协议 
完美世界,王雨蕴,company/person/chairman,对于此次与英国阿伯泰大学的合作，完美世界教育董事长王雨蕴表示，很高兴与阿伯泰大学达成战略合作共识
唯品会,沈亚,company/person/chairman,唯品会董事长兼CEO沈亚在三季度的财务会议上表示，整体ARPU值的同比下降在缩短，这是一个比较好的情况；不管未来新客的结构如何，还能继续改善ARPU值
唯品会,沈亚,company/person/chairman,  唯品会董事长兼CEO沈亚先生表示：“我们很高兴在2016年取得了强劲的运营业绩，用户数量和市场份额都有稳健增长
唯品会,沈亚,company/person/chairman,营销投入加码，营收增速却放缓 正如唯品会董事长兼CEO沈亚所说，优异的运营业绩来自在过去几个季度引进的热卖品牌和营销投入
唯品会,沈亚,company/person/chairman,唯品会董事长兼CEO沈亚表示，唯品会这一年通过持续增强个性化和选品多样化，专注提升用户体验
唯品会,沈亚,company/person/chairman,　　对于如此亮眼的业绩表现，唯品会董事长兼CEO沈亚先生把它归结为“持续增强个性化和选品多样化”、“持续引进优质的热卖品牌”
东方汇富,阚治东,company/person/chairman,而就在此前的一天，东方汇富董事长阚治东在上海外语频道（ICS）《财智对话》上表示，投资乐视，他是非常有信心的
融创中国,孙宏斌,company/person/chairman,其实从此前拿出150亿救火乐视的融创中国董事长孙宏斌在1月16日的乐视网投资者会议上的话语中就能体会到乐视体育今年会有所战略收缩
乐视,贾跃亭,company/person/chairman,乐视创始人、董事长兼CEO贾跃亭 文案疏忽造成“全兑”变“抢兑”
乐视,贾跃亭,company/person/chairman,“政事儿”注意到，就在两个月前，对山西籍商人乐视董事长贾跃亭的公开支持，让这名山西高官走入了公众视野
乐视,贾跃亭,company/person/chairman,　　去年12月10日-11日，“2016年中国企业领袖年会”在北京举行，乐视董事长兼CEO贾跃亭作为年会主席出席了活动，并在发言时承认了企业“摔跤”
中华英才网,徐新,company/person/chairman,同样在1999年，徐新个人天使投资中华英才网并担任董事长，在2006到2008年中华英才网发展最迅速的时期，它与智联招聘、前程无忧三足鼎立
拉勾网,许单单,company/person/chairman,　　拉勾网董事长许单单曾表态，Monster代表的传统招聘模式在美国已经式微
拉勾网,许单单,company/person/chairman,昨日(3月31日)午间，拉勾网董事长许单单通过官方微信账号推送了一则致歉信
拉勾网,许单单,company/person/chairman,42天后，拉勾网董事长许单单道歉了
艾媒集团,张毅,company/person/chairman,艾媒集团董事长张毅认为，拉勾网选择互联网职位招聘作为起步切入点，主要是解决创业初始用户紧缺的问题
拉勾网,许单单,company/person/chairman,拉勾网董事长许单单强调，拉勾网永远不会成为一个泛行业的招聘平台，肯定会专注于两三个具有绝对核心竞争力的行业
拉勾网,许单单,company/person/chairman,拉勾网创始人兼董事长许单单接受《每日经济新闻》记者采访时透露，做金融领域，其实早在去年拉勾网B轮融资时候就确认了
拉勾网,许单单,company/person/chairman,拉勾网的董事长许单单(微博)也曾就职于美国基金公司
拉勾网,许单单,company/person/chairman,该条内容被多位互联网业内人士在社交平台转发，引发热议，其中就包括拉勾网董事长许单单
迅雷,邹胜龙,company/person/chairman,邹胜龙目前依然是迅雷董事长，而程浩已经离开迅雷，创办松禾远望基金
迅雷,邹胜龙,company/person/chairman,迅雷董事长兼首席执行官邹胜龙表示：“云计算是迅雷最具战略意义的投资，这部分业务发展势头良好
迅雷,邹胜龙,company/person/chairman,迅雷董事长兼CEO邹胜龙表示：“我很高兴看到迅雷在移动广告业务上的增长，
小米,雷军,company/person/chairman,迅雷第一大股东小米公司董事长雷军在接受采访时表示，自己对这一业务非常看好
楚楚街,吕晋杰,company/person/chairman,楚楚街创始人兼董事长吕晋杰受邀出席
挖财,李治国,company/person/chairman,挖财董事长兼CEO李治国向西湖区领导介绍了挖财5年发展的历程和现阶段的业务发展状况
焦点科技,沈锦华,company/person/chairman,焦点科技股份有限公司董事长沈锦华签署了智慧校园项目合作协议
中兴,赵先明,company/person/chairman,就在展会开幕当天，GSMA官网刊出了对中兴通讯董事长兼总裁赵先明的专访
中兴,赵先明,company/person/chairman,在2017年新年致辞中，中兴通讯董事长赵先明就曾表示，公司正在遭遇成立31年来最大的危机
中兴,赵先明,company/person/chairman,正如中兴董事长兼CEO赵先明在接受GSMA专访时所阐述的，中兴通讯的5G战略主要包括三个方面： 首先是5G无线接入
中兴,侯为贵,company/person/chairman,时任中兴通讯董事长12年且身为中兴创始人的侯为贵明确表示不会参选新一届董事会
新东方,俞敏洪,company/person/chairman,新东方教育集团董事长俞敏洪：留守儿童的解决问题，甚至比高考的解决还要更加的重要
新东方,俞敏洪,company/person/chairman,新东方创始人、新东方教育科技集团董事长――俞敏洪给师生们上了“开学第一课”
新东方,俞敏洪,company/person/chairman,这里给大家分享新东方教育董事长俞敏洪的演讲——什么样的家庭才能培养出成功的孩子
海尔,梁海山,company/person/chairman,青岛海尔董事长梁海山先生同时担任海尔光电董事
伊利,潘刚,company/person/chairman,近些年来，伊利股份在其董事长潘刚的领导之下，始终坚持着以品质为信条、以消费者为中心、以创新为驱动的发展路径
